Query_ID	Subject_Rank	Subject_ID	Backward_Rank	Backward_Query_ID	Status	Subject_Evalue	Subject_IdentityPercent	Subject_BitScore	Subject_WeightedCov	Backward_Query_Evalue	Backward_Query_IdentityPercent	Query_BitScore	Backward_Query_WeightedCov
Hcon5G00000016262.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000016263.1	1	transcript:HCON_00134820-00001	1	Hcon5G00000016263.1	Hit	1.33685E-92	1.0	262.307	1.0	1.25335E-92	1.0	262.307	1.0
Hcon5G00000016264.1	1	transcript:HCON_00134830-00001	1	Hcon5G00000016264.1	Hit	2.03764E-167	0.9826086956521739	459.914	1.0	1.91036E-167	0.9826086956521739	459.914	1.0
Hcon5G00000016265.4	1	transcript:HCON_00134850-00001	1	Hcon5G00000016265.4	Hit	0.0	1.0	607.06	0.9965635738831615	0.0	1.0	607.06	0.9965635738831615
Hcon5G00000016266.1	1	transcript:HCON_00134860-00001	1	Hcon5G00000016266.1	Hit	0.0	0.9957627118644068	968.763	1.0	0.0	0.9957627118644068	968.763	1.0
Hcon5G00000016267.3	1	transcript:HCON_00134865-00001	1	Hcon5G00000016267.3	Hit	0.0	1.0	643.269	1.0	0.0	1.0	643.269	1.0
Hcon5G00000016268.1	1	transcript:HCON_00134870-00001	1	Hcon5G00000016268.1	Hit	0.0	0.9541666666666667	935.636	0.9523809523809523	0.0	0.9541666666666667	935.636	0.9523809523809523
Hcon5G00000016269.2	1	transcript:HCON_00134890-00001	1	Hcon5G00000016269.2	Hit	0.0	1.0	744.962	1.0	0.0	1.0	744.962	1.0
Hcon5G00000016270.1	1	transcript:HCON_00134900-00001	1	Hcon5G00000016270.1	Hit	0.0	0.9921752738654147	1263.83	1.0	0.0	0.9921752738654147	1263.83	1.0
Hcon5G00000016271.1	1	transcript:HCON_00134910-00001	1	Hcon5G00000016271.1	Hit	0.0	1.0	512.301	1.0	0.0	1.0	512.301	1.0
Hcon5G00000016272.1	1	transcript:HCON_00134912-00001	1	Hcon5G00000016272.1	Hit	5.79529E-53	0.9873417721518988	158.303	1.0	5.43329E-53	0.9873417721518988	158.303	1.0
Hcon5G00000016273.1	1	transcript:HCON_00134915-00001	1	Hcon5G00000016273.1	Hit	0.0	0.9387755102040817	930.243	1.0	0.0	0.9387755102040817	930.243	1.0
Hcon5G00000016274.2	1	transcript:HCON_00134920-00002	1	Hcon5G00000016274.2	Hit	0.0	0.9956331877729258	941.414	1.0	0.0	0.9956331877729258	941.414	1.0
Hcon5G00000016275.2	1	transcript:HCON_00134930-00001	1	Hcon5G00000016275.2	Hit	0.0	0.9736070381231672	1362.05	1.0	0.0	0.9736070381231672	1362.05	1.0
Hcon5G00000016276.1	1	transcript:HCON_00134940-00002	1	Hcon5G00000016276.1	Hit	0.0	0.9947643979057592	1164.83	0.9930675909878682	0.0	0.9947643979057592	1164.83	0.9930675909878682
Hcon5G00000016277.1	1	transcript:HCON_00134945-00001	1	Hcon5G00000016277.1	Hit	1.43405E-61	1.0	181.415	1.0	1.34448E-61	1.0	181.415	1.0
Hcon5G00000016278.1	1	transcript:HCON_00134950-00001	1	Hcon5G00000016278.1	Hit	0.0	0.9962962962962963	538.88	1.0	0.0	0.9962962962962963	538.88	1.0
Hcon5G00000016279.1	1	transcript:HCON_00134960-00001	1	Hcon5G00000016279.1	Hit	0.0	0.993127147766323	582.022	1.0	0.0	0.993127147766323	582.022	1.0
Hcon5G00000016280.1	1	transcript:HCON_00134970-00001	1	Hcon5G00000016280.1	Hit	0.0	0.998991935483871	2049.63	1.0	0.0	0.998991935483871	2049.63	1.0
Hcon5G00000016281.2	1	transcript:HCON_00134980-00001	1	Hcon5G00000016281.2	Hit	0.0	0.9963963963963964	1160.98	1.0	0.0	0.9963963963963964	1160.98	1.0
Hcon5G00000016282.1	1	transcript:HCON_00135000-00001	1	Hcon5G00000016284.1	Miss	0.0	1.0	761.14	1.0	0.0	1.0	761.911	1.0
Hcon5G00000016283.1	1	transcript:HCON_00135010-00001	1	Hcon5G00000016285.1	Miss	0.0	1.0	799.66	1.0	0.0	1.0	799.66	1.0
Hcon5G00000016284.1	1	transcript:HCON_00135000-00001	1	Hcon5G00000016284.1	Hit	0.0	1.0	761.911	1.0	0.0	1.0	761.911	1.0
Hcon5G00000016285.1	1	transcript:HCON_00135010-00001	1	Hcon5G00000016285.1	Hit	0.0	1.0	799.66	1.0	0.0	1.0	799.66	1.0
Hcon5G00000016286.1	1	transcript:HCON_00135020-00001	1	Hcon5G00000016286.1	Hit	0.0	0.9752906976744186	1274.61	1.0	0.0	0.9752906976744186	1254.2	1.0
Hcon5G00000016287.1	1	transcript:HCON_00135050-00001	1	Hcon5G00000016287.1	Hit	0.0	1.0	788.489	1.0	0.0	1.0	788.489	1.0
Hcon5G00000016288.1	1	transcript:HCON_00135060-00001	1	Hcon5G00000016288.1	Hit	0.0	1.0	788.875	1.0	0.0	1.0	788.875	1.0
Hcon5G00000016289.1	1	transcript:HCON_00135061-00001	1	Hcon5G00000016289.1	Hit	0.0	1.0	788.489	1.0	0.0	1.0	788.489	1.0
Hcon5G00000016290.1	1	transcript:HCON_00135085-00001	1	Hcon5G00000016290.1	Hit	0.0	0.9970760233918129	709.909	1.0	0.0	0.9970760233918129	709.909	1.0
Hcon5G00000016291.1	1	transcript:HCON_00135090-00001	1	Hcon5G00000016291.1	Hit	0.0	0.9835616438356164	719.153	1.0	0.0	0.9835616438356164	719.153	1.0
Hcon5G00000016292.1	1	transcript:HCON_00135100-00001	1	Hcon5G00000016292.1	Hit	0.0	0.9861751152073732	878.626	1.0	0.0	0.9861751152073732	878.626	1.0
Hcon5G00000016293.1	1	transcript:HCON_00135104-00001	1	Hcon5G00000016293.1	Hit	7.57105E-125	0.9940119760479041	348.977	1.0	5.72652E-125	0.9940119760479041	348.977	1.0
Hcon5G00000016294.2	1	transcript:HCON_00135530-00001	1	Hcon5G00000016294.2	Hit	1.99929E-143	1.0	396.356	1.0	1.7979E-143	1.0	396.356	1.0
Hcon5G00000016295.1	1	transcript:HCON_00135108-00001	1	Hcon5G00000016295.1	Hit	4.60094E-116	1.0	324.324	1.0	4.31355E-116	1.0	324.324	1.0
Hcon5G00000016296.1	1	transcript:HCON_00135110-00001	1	Hcon5G00000016296.1	Hit	0.0	0.9959839357429718	1014.99	1.0	0.0	0.9959839357429718	1014.99	1.0
Hcon5G00000016297.1	1	transcript:HCON_00135120-00001	1	Hcon5G00000016297.1	Hit	1.35494E-135	0.9788359788359788	376.326	1.0	1.2703E-135	0.9788359788359788	376.326	1.0
Hcon5G00000016298.1	1	transcript:HCON_00135130-00002	1	Hcon5G00000016298.1	Hit	0.0	0.9835728952772074	993.801	1.0	0.0	0.9835728952772074	993.801	1.0
Hcon5G00000016299.1	1	transcript:HCON_00135140-00001	1	Hcon5G00000016299.1	Hit	0.0	0.9972375690607734	741.88	1.0	0.0	0.9972375690607734	741.88	1.0
Hcon5G00000016300.2	1	transcript:HCON_00135150-00001	1	Hcon5G00000016300.2	Hit	5.25208E-53	1.0	158.303	1.0	4.92401E-53	1.0	158.303	1.0
Hcon5G00000016301.1	1	transcript:HCON_00135160-00001	1	Hcon5G00000016301.1	Hit	0.0	0.9766839378238342	775.007	1.0	0.0	0.9766839378238342	775.007	1.0
Hcon5G00000016302.1	1	transcript:HCON_00135170-00001	1	Hcon5G00000016302.1	Hit	0.0	0.9829268292682927	827.78	1.0	0.0	0.9829268292682927	827.78	1.0
Hcon5G00000016303.1	1	transcript:HCON_00135180-00001	1	Hcon5G00000016303.1	Hit	0.0	0.985691573926868	2425.97	1.0	0.0	0.985691573926868	2425.97	1.0
Hcon5G00000016304.2	1	transcript:HCON_00135185-00001	1	Hcon5G00000016304.2	Hit	0.0	0.9967532467532467	634.024	1.0	0.0	0.9967532467532467	634.024	1.0
Hcon5G00000016305.1	1	transcript:HCON_00135190-00001	1	Hcon5G00000016305.1	Hit	2.07121E-92	0.9924242424242424	262.692	1.0	2.10365E-92	0.9924242424242424	262.692	1.0
Hcon5G00000016306.2	1	transcript:HCON_00135200-00001	1	Hcon5G00000016306.2	Hit	0.0	1.0	570.081	1.0	0.0	1.0	570.081	1.0
Hcon5G00000016307.1	1	transcript:HCON_00135210-00001	1	Hcon5G00000016307.1	Hit	0.0	0.8511749347258486	591.267	1.0	0.0	0.8511749347258486	604.364	1.0
Hcon5G00000016308.1	1	transcript:HCON_00135220-00001	1	Hcon5G00000016308.1	Hit	0.0	0.9953488372093023	862.833	1.0	0.0	0.9953488372093023	862.833	1.0
Hcon5G00000016309.1	1	transcript:HCON_00191450-00001	1	Hcon5G00000016309.1	Hit	4.91561E-50	0.9873417721518988	150.984	1.0	4.60857E-50	0.9873417721518988	150.984	1.0
Hcon5G00000016310.1	1	transcript:HCON_00135230-00001	1	Hcon5G00000016310.1	Hit	0.0	0.9939393939393939	671.003	1.0	0.0	0.9939393939393939	671.003	1.0
Hcon5G00000016311.2	1	transcript:HCON_00135240-00001	1	Hcon5G00000016311.2	Hit	5.41118E-60	0.9910714285714286	178.718	1.0	5.07318E-60	0.9910714285714286	178.718	1.0
Hcon5G00000016312.2	1	transcript:HCON_00135250-00001	1	Hcon5G00000016312.2	Hit	1.88455E-119	0.9819277108433735	333.569	1.0	1.76683E-119	0.9819277108433735	333.569	1.0
Hcon5G00000016313.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000016314.3	1	transcript:HCON_00135260-00001	1	Hcon5G00000016314.3	Hit	3.62603E-116	0.9888268156424581	326.635	1.0	3.2541E-116	0.9888268156424581	326.635	1.0
Hcon5G00000016315.1	1	transcript:HCON_00135270-00001	1	Hcon5G00000016315.1	Hit	1.06835E-144	0.9949238578680203	399.823	1.0	1.00162E-144	0.9949238578680203	399.823	1.0
Hcon5G00000016316.1	1	transcript:HCON_00135280-00001	1	Hcon5G00000016316.1	Hit	0.0	0.9974093264248705	791.956	1.0	0.0	0.9974093264248705	791.956	1.0
Hcon5G00000016317.1	1	transcript:HCON_00048030-00001	1	Hcon5G00000014606.2	Miss	9.33015E-9	0.5294117647058824	50.0618	0.4842105263157895	0.0	1.0	664.455	1.0
Hcon5G00000016318.1	1	transcript:HCON_00079510-00001	1	Hcon5G00000011098.2	Miss	3.15042E-58	0.702247191011236	202.216	0.33584905660377357	0.0	0.9929078014184397	1156.35	1.0
Hcon5G00000016319.1	1	transcript:HCON_00135290-00001	1	Hcon5G00000016319.1	Hit	4.04856E-142	1.0	392.889	1.0	3.79567E-142	1.0	392.889	1.0
Hcon5G00000016320.1	1	transcript:HCON_00135300-00001	1	Hcon5G00000016320.1	Hit	0.0	0.9976635514018691	869.381	1.0	0.0	0.9976635514018691	869.381	1.0
Hcon5G00000016321.1	1	transcript:HCON_00135310-00001	1	Hcon5G00000016321.1	Hit	0.0	0.991701244813278	989.564	1.0	0.0	0.991701244813278	989.564	1.0
Hcon5G00000016322.1	1	transcript:HCON_00135315-00001	1	Hcon5G00000016322.1	Hit	0.0	0.9907621247113164	866.3	1.0	0.0	0.9907621247113164	866.3	1.0
Hcon5G00000016323.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000016324.1	1	transcript:HCON_00135320-00001	1	Hcon5G00000016324.1	Hit	9.58312E-123	1.0	342.813	1.0	8.21988E-123	1.0	342.813	1.0
Hcon5G00000016325.1	1	transcript:HCON_00125630-00001	1	Hcon5G00000002831.1	Miss	6.60656E-40	0.7281553398058253	127.487	1.0	5.67352E-74	0.9902912621359223	213.386	1.0
Hcon5G00000016326.2	1	transcript:HCON_00135540-00001	1	Hcon5G00000016326.2	Hit	0.0	0.9900249376558603	821.617	1.0	0.0	0.9900249376558603	821.617	1.0
Hcon5G00000016327.2	1	transcript:HCON_00135700-00001	1	Hcon5G00000016327.2	Hit	3.24351E-108	0.9802631578947368	303.908	1.0	3.04091E-108	0.9802631578947368	303.908	1.0
Hcon5G00000016328.2	1	transcript:HCON_00014224-00001	1	Hcon5G00000009042.2	Miss	4.98989E-148	0.9237668161434978	410.223	1.0	2.10344E-167	0.9955156950672646	459.144	1.0
Hcon5G00000016329.1	1	transcript:HCON_00135360-00001	1	Hcon5G00000016329.1	Hit	0.0	0.9937185929648241	1642.09	1.0	0.0	0.9937185929648241	1642.09	1.0
Hcon5G00000016330.1	1	transcript:HCON_00135370-00001	1	Hcon5G00000016330.1	Hit	0.0	1.0	597.045	1.0	0.0	1.0	597.045	1.0
Hcon5G00000016331.3	1	transcript:HCON_00135380-00001	1	Hcon5G00000016331.3	Hit	6.12602E-172	0.9913419913419913	471.47	1.0	5.74337E-172	0.9913419913419913	471.47	1.0
Hcon5G00000016332.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000016333.1	1	transcript:HCON_00135410-00001	1	Hcon5G00000016333.1	Hit	0.0	0.9942857142857143	701.819	1.0	0.0	0.9942857142857143	701.819	1.0
Hcon5G00000016334.2	1	transcript:HCON_00135420-00001	1	Hcon5G00000016334.2	Hit	1.77134E-79	0.9910714285714286	228.024	1.0	1.66069E-79	0.9910714285714286	228.024	1.0
Hcon5G00000016335.1	1	transcript:HCON_00135430-00001	1	Hcon5G00000016335.1	Hit	1.14085E-150	0.9903381642512077	415.616	1.0	1.06958E-150	0.9903381642512077	415.616	1.0
Hcon5G00000016336.1	1	transcript:HCON_00135440-00001	1	Hcon5G00000016336.1	Hit	0.0	1.0	524.628	1.0	0.0	1.0	524.628	1.0
Hcon5G00000016337.1	1	transcript:HCON_00135450-00001	1	Hcon5G00000016337.1	Hit	0.0	0.9695290858725761	716.842	0.9652406417112299	0.0	0.9695290858725761	716.842	0.9652406417112299
Hcon5G00000016338.2	1	transcript:HCON_00135470-00001	1	Hcon5G00000016338.2	Hit	0.0	0.9941089837997055	1397.1	1.0	0.0	0.9941089837997055	1397.1	1.0
Hcon5G00000016339.1	1	transcript:HCON_00135480-00001	1	Hcon5G00000016339.1	Hit	0.0	1.0	1249.96	1.0	0.0	1.0	1249.96	1.0
Hcon5G00000016340.1	1	transcript:HCON_00135490-00001	1	Hcon5G00000016340.1	Hit	0.0	0.956386292834891	607.831	1.0	0.0	0.9666666666666667	582.793	0.9345794392523364
Hcon5G00000016341.1	1	transcript:HCON_00135495-00001	1	Hcon5G00000016344.1	Miss	7.39915E-35	0.9830508474576272	115.931	1.0	8.00529E-66	0.888	204.142	0.5952380952380952
Hcon5G00000016343.1	1	transcript:HCON_00135505-00001	1	Hcon5G00000016343.1	Hit	1.2498E-154	0.9356223175965666	428.328	1.0	1.22705E-154	0.9356223175965666	428.328	1.0
Hcon5G00000016342.4	1	transcript:HCON_00135550-00001	1	Hcon5G00000016611.1	Miss	2.59746E-164	0.8355263157894737	458.759	0.9869706840390879	0.0	0.9962825278810409	553.903	1.0
Hcon5G00000016344.1	1	transcript:HCON_00135570-00001	1	Hcon5G00000016344.1	Hit	0.0	0.9693877551020408	573.163	1.0	0.0	0.9693877551020408	573.163	1.0
Hcon5G00000016345.1	1	transcript:HCON_00135580-00001	1	Hcon5G00000016345.1	Hit	0.0	1.0	521.931	1.0	0.0	1.0	521.931	1.0
Hcon5G00000016346.1	1	transcript:HCON_00135590-00001	1	Hcon5G00000016346.1	Hit	1.1194E-117	1.0	328.946	1.0	1.04948E-117	1.0	328.946	1.0
Hcon5G00000016347.2	1	transcript:HCON_00135600-00001	1	Hcon5G00000016347.2	Hit	1.71538E-104	0.9797297297297297	295.819	1.0	2.11895E-104	0.9797297297297297	295.819	1.0
Hcon5G00000016348.1	1	transcript:HCON_00135615-00001	1	Hcon5G00000016348.1	Hit	6.33203E-10	0.8939393939393939	53.9138	0.42105263157894735	3.91099E-18	0.83125	75.485	1.0
Hcon5G00000016349.1	1	transcript:HCON_00135620-00001	1	Hcon5G00000016349.1	Hit	2.58231E-142	1.0	393.275	1.0	2.42101E-142	1.0	393.275	1.0
Hcon5G00000016350.1	1	transcript:HCON_00135630-00001	1	Hcon5G00000016350.1	Hit	0.0	1.0	1355.12	1.0	0.0	1.0	1355.12	1.0
Hcon5G00000016351.1	1	transcript:HCON_00135640-00001	1	Hcon5G00000016351.1	Hit	0.0	0.9926547743966422	1938.7	1.0	0.0	0.9926547743966422	1938.7	1.0
Hcon5G00000016352.1	1	transcript:HCON_00135650-00001	1	Hcon5G00000016352.1	Hit	0.0	0.996875	644.81	1.0	0.0	0.996875	644.81	1.0
Hcon5G00000016353.1	1	transcript:HCON_00191950-00001	1	Hcon5G00000016353.1	Hit	9.26877E-44	1.0	134.42	1.0	8.68981E-44	1.0	134.42	1.0
Hcon5G00000016354.1	1	transcript:HCON_00135660-00001	1	Hcon5G00000016354.1	Hit	0.0	1.0	952.199	1.0	0.0	1.0	952.199	1.0
Hcon5G00000016355.1	1	transcript:HCON_00135670-00001	1	Hcon5G00000016355.1	Hit	0.0	1.0	532.717	1.0	0.0	1.0	532.717	1.0
Hcon5G00000016356.1	1	transcript:HCON_00135680-00001	1	Hcon5G00000016356.1	Hit	0.0	0.9970674486803519	703.745	1.0	0.0	0.9970674486803519	703.745	1.0
Hcon5G00000016357.2	1	transcript:HCON_00135690-00001	1	Hcon5G00000016357.2	Hit	0.0	0.9888143176733781	918.687	1.0	0.0	0.9888143176733781	918.687	1.0
Hcon5G00000016358.1	1	transcript:HCON_00135710-00001	1	Hcon5G00000016358.1	Hit	0.0	1.0	780.785	1.0	0.0	1.0	780.785	1.0
Hcon5G00000016359.1	1	transcript:HCON_00135730-00003	1	Hcon5G00000016359.1	Hit	0.0	0.9942363112391931	711.835	1.0	0.0	0.9942363112391931	711.835	1.0
Hcon5G00000016360.1	1	transcript:HCON_00135740-00001	1	Hcon5G00000016360.1	Hit	0.0	1.0	754.592	1.0	0.0	1.0	754.592	1.0
Hcon5G00000016361.1	1	transcript:HCON_00135750-00001	1	Hcon5G00000016361.1	Hit	0.0	1.0	1399.8	1.0	0.0	1.0	1399.8	1.0
Hcon5G00000016362.1	1	transcript:HCON_00135760-00001	1	Hcon5G00000016362.1	Hit	0.0	0.9943396226415094	1082.01	1.0	0.0	0.9943396226415094	1082.01	1.0
Hcon5G00000016363.1	1	transcript:HCON_00135770-00001	1	Hcon5G00000016363.1	Hit	5.76432E-89	0.992	253.062	1.0	5.40426E-89	0.992	253.062	1.0
Hcon5G00000016364.1	1	transcript:HCON_00135780-00001	1	Hcon5G00000016364.1	Hit	0.0	1.0	785.023	1.0	0.0	1.0	785.023	1.0
Hcon5G00000016365.2	1	transcript:HCON_00135790-00002	1	Hcon5G00000016365.2	Hit	0.0	1.0	694.886	1.0	0.0	1.0	694.886	1.0
Hcon5G00000016366.1	1	transcript:HCON_00135800-00001	1	Hcon5G00000016366.1	Hit	0.0	0.9985207100591716	1392.1	0.9883040935672515	0.0	0.9985207100591716	1392.1	0.9883040935672515
Hcon5G00000016367.1	1	transcript:HCON_00135810-00001	1	Hcon5G00000016367.1	Hit	0.0	0.9978354978354979	1885.15	1.0	0.0	0.9978354978354979	1885.15	1.0
Hcon5G00000016368.2	1	transcript:HCON_00135820-00001	1	Hcon5G00000016368.2	Hit	0.0	0.9613259668508287	723.005	1.0	0.0	0.9613259668508287	723.005	1.0
Hcon5G00000016369.1	1	transcript:HCON_00135830-00001	1	Hcon5G00000016369.1	Hit	9.82441E-70	0.9902912621359223	202.601	1.0	9.21074E-70	0.9902912621359223	202.601	1.0
Hcon5G00000016370.1	1	transcript:HCON_00135840-00001	1	Hcon5G00000016370.1	Hit	3.05742E-70	0.9903846153846154	204.142	1.0	2.86644E-70	0.9903846153846154	204.142	1.0
Hcon5G00000016371.3	1	transcript:HCON_00135850-00001	1	Hcon5G00000016371.3	Hit	0.0	0.9966273187183811	1221.07	1.0	0.0	0.9966273187183811	1221.07	1.0
Hcon5G00000016372.1	1	transcript:HCON_00135860-00001	1	Hcon5G00000016372.1	Hit	0.0	0.9205882352941176	607.06	1.0	0.0	0.9117647058823529	593.193	1.0
Hcon5G00000016373.1	1	transcript:HCON_00135870-00001	1	Hcon5G00000016373.1	Hit	1.96063E-137	0.9947089947089947	380.948	1.0	1.83816E-137	0.9947089947089947	380.948	1.0
Hcon5G00000016374.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000016375.4	1	transcript:HCON_00135890-00004	1	Hcon5G00000016375.4	Hit	0.0	1.0	905.975	1.0	0.0	1.0	905.975	1.0
Hcon5G00000016376.1	1	transcript:HCON_00135900-00001	1	Hcon5G00000016376.1	Hit	9.76544E-81	0.9741379310344828	231.876	0.9914529914529915	8.92657E-81	0.9741379310344828	231.876	0.9914529914529915
Hcon5G00000016377.1	1	transcript:HCON_00135910-00001	1	Hcon5G00000016377.1	Hit	0.0	0.9527777777777777	699.508	1.0	0.0	0.9527777777777777	699.508	1.0
Hcon5G00000016378.1	1	transcript:HCON_00135920-00001	1	Hcon5G00000016378.1	Hit	0.0	0.9989680082559339	1997.63	1.0	0.0	0.9989680082559339	1997.63	1.0
Hcon5G00000016379.2	1	transcript:HCON_00135930-00001	1	Hcon5G00000016379.2	Hit	0.0	0.9904306220095693	847.04	1.0	0.0	0.9904306220095693	847.04	1.0
Hcon5G00000016380.1	1	transcript:HCON_00135950-00001	1	Hcon5G00000016380.1	Hit	0.0	1.0	768.074	1.0	0.0	1.0	768.074	1.0
Hcon5G00000016381.2	1	transcript:HCON_00135955-00001	1	Hcon5G00000016381.2	Hit	4.40537E-174	0.9556451612903226	478.404	1.0	4.16351E-174	0.9556451612903226	478.404	1.0
Hcon5G00000016382.1	1	transcript:HCON_00135960-00001	1	Hcon5G00000016382.1	Hit	0.0	0.9863760217983651	735.332	1.0	0.0	0.9863760217983651	735.332	1.0
Hcon5G00000016383.1	1	transcript:HCON_00135970-00001	1	Hcon5G00000016383.1	Hit	0.0	0.9922680412371134	786.178	1.0	0.0	0.9922680412371134	786.178	1.0
Hcon5G00000016384.2	1	transcript:HCON_00135990-00001	1	Hcon5G00000016384.2	Hit	0.0	0.9889196675900277	730.324	1.0	0.0	0.9889196675900277	730.324	1.0
Hcon5G00000016385.1	1	transcript:HCON_00136030-00001	1	Hcon5G00000016385.1	Hit	0.0	0.9830985915492958	723.776	1.0	0.0	0.9830985915492958	723.776	1.0
Hcon5G00000016386.2	1	transcript:HCON_00136040-00001	1	Hcon5G00000016386.2	Hit	0.0	1.0	1011.52	1.0	0.0	1.0	1011.52	1.0
Hcon5G00000016387.1	1	transcript:HCON_00136050-00001	1	Hcon5G00000016387.1	Hit	0.0	1.0	579.711	1.0	0.0	1.0	579.711	1.0
Hcon5G00000016388.1	1	transcript:HCON_00136070-00001	1	Hcon5G00000016389.2	Miss	6.57198E-87	0.7136929460580913	256.914	1.0	1.35421E-178	1.0	488.804	1.0
Hcon5G00000016389.2	1	transcript:HCON_00136070-00001	1	Hcon5G00000016389.2	Hit	1.44443E-178	1.0	488.804	1.0	1.35421E-178	1.0	488.804	1.0
Hcon5G00000016390.1	1	transcript:HCON_00136070-00001	1	Hcon5G00000016389.2	Miss	4.00051E-169	0.5952380952380952	473.396	1.0	1.35421E-178	1.0	488.804	1.0
Hcon5G00000016391.1	1	transcript:HCON_00136080-00001	1	Hcon5G00000016391.1	Hit	2.022E-176	0.9834710743801653	483.797	0.9918032786885246	1.8957E-176	0.9834710743801653	483.797	0.9918032786885246
Hcon5G00000016392.1	1	transcript:HCON_00136090-00001	1	Hcon5G00000016392.1	Hit	0.0	0.9934497816593887	948.347	1.0	0.0	0.9934497816593887	948.347	1.0
Hcon5G00000016393.2	1	transcript:HCON_00136100-00001	1	Hcon5G00000016393.2	Hit	0.0	0.9864130434782609	754.592	1.0	0.0	0.9864130434782609	754.592	1.0
Hcon5G00000016394.2	1	transcript:HCON_00136110-00001	1	Hcon5G00000016394.2	Hit	0.0	0.9871559633027523	1117.45	1.0	0.0	0.9871559633027523	1117.45	1.0
Hcon5G00000016395.1	1	transcript:HCON_00136120-00001	1	Hcon5G00000016395.1	Hit	0.0	0.9909420289855072	1139.02	1.0	0.0	0.9909420289855072	1139.02	1.0
Hcon5G00000016396.1	1	transcript:HCON_00136130-00001	1	Hcon5G00000016396.1	Hit	0.0	0.9927184466019418	826.624	1.0	0.0	0.9927184466019418	826.624	1.0
Hcon5G00000016397.1	1	transcript:HCON_00136140-00001	1	Hcon5G00000016397.1	Hit	7.529E-111	0.9834254143646409	312.768	1.0	7.05871E-111	0.9834254143646409	312.768	1.0
Hcon5G00000016398.1	1	transcript:HCON_00136150-00001	1	Hcon5G00000016398.1	Hit	0.0	0.9824854045037531	2387.84	1.0	0.0	0.9824854045037531	2387.84	1.0
Hcon5G00000016399.2	1	transcript:HCON_00136160-00001	1	Hcon5G00000016399.2	Hit	0.0	0.9979550102249489	989.949	1.0	0.0	0.9979550102249489	989.949	1.0
Hcon5G00000016400.1	1	transcript:HCON_00136170-00001	1	Hcon5G00000016400.1	Hit	0.0	0.9282051282051282	1057.74	1.0	0.0	0.9282051282051282	1057.74	1.0
Hcon5G00000016401.2	1	transcript:HCON_00136180-00001	1	Hcon5G00000016401.2	Hit	3.76002E-52	0.7961165048543689	157.532	1.0	2.80644E-52	0.7961165048543689	157.532	1.0
Hcon5G00000016402.1	1	transcript:HCON_00136190-00001	1	Hcon5G00000016402.1	Hit	1.21463E-51	0.8469387755102041	157.532	0.875	1.57912E-51	0.8469387755102041	157.532	0.875
Hcon5G00000016403.1	1	transcript:HCON_00136240-00001	1	Hcon5G00000016409.1	Miss	1.35199E-42	0.64	139.043	0.9490445859872612	9.19824E-47	0.6503067484662577	149.058	0.975609756097561
Hcon5G00000016404.1	1	transcript:HCON_00091010-00001	1	Hcon5G00000016404.1	Hit	3.70309E-15	1.0	59.6918	1.0	3.47178E-15	1.0	59.6918	1.0
Hcon5G00000016405.1	1	transcript:HCON_00136260-00001	1	Hcon5G00000016412.1	Miss	2.04596E-37	0.7339449541284404	123.635	0.8861788617886179	9.25981E-58	0.7266666666666667	176.022	0.9867549668874173
Hcon5G00000016406.1	1	transcript:HCON_00136260-00001	1	Hcon5G00000016412.1	Miss	9.60351E-10	0.78125	48.9062	0.9142857142857143	9.25981E-58	0.7266666666666667	176.022	0.9867549668874173
Hcon5G00000016407.2	1	transcript:HCON_00136260-00001	1	Hcon5G00000016412.1	Miss	1.63965E-55	0.6948051948051948	170.629	1.0	9.25981E-58	0.7266666666666667	176.022	0.9867549668874173
Hcon5G00000016408.1	1	transcript:HCON_00136240-00001	1	Hcon5G00000016409.1	Miss	1.02485E-46	0.6503067484662577	149.058	0.975609756097561	9.19824E-47	0.6503067484662577	149.058	0.975609756097561
Hcon5G00000016409.1	1	transcript:HCON_00136240-00001	1	Hcon5G00000016409.1	Hit	1.02485E-46	0.6503067484662577	149.058	0.975609756097561	9.19824E-47	0.6503067484662577	149.058	0.975609756097561
Hcon5G00000016410.1	1	transcript:HCON_00136260-00001	1	Hcon5G00000016412.1	Miss	1.97469E-55	0.7207792207792207	170.244	1.0	9.25981E-58	0.7266666666666667	176.022	0.9867549668874173
Hcon5G00000016411.1	1	transcript:HCON_00136220-00001	1	Hcon5G00000016411.1	Hit	3.14954E-40	0.6217948717948718	131.724	0.9867549668874173	2.89528E-40	0.6217948717948718	131.724	0.9867549668874173
Hcon5G00000016412.1	1	transcript:HCON_00136260-00001	1	Hcon5G00000016412.1	Hit	9.74592E-58	0.7266666666666667	176.022	0.9867549668874173	9.25981E-58	0.7266666666666667	176.022	0.9867549668874173
Hcon5G00000016413.1	1	transcript:HCON_00136300-00001	1	Hcon5G00000016413.1	Hit	0.0	0.9946996466431095	1170.61	1.0	0.0	0.9946996466431095	1170.61	1.0
